Date,Tsunami,Name,VEI,Magma_Lava Flow,Fuming_Level ,Seismic_Signal,Gas_Emission,Acoustic_signal_collected,Gravity_Description,Deaths,Injures,Damage,Houses_Destroyed,Volcano_Alert_Level,Aviation_Color_Code
1290124800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290211200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290297600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290384000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290470400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290556800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290643200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290729600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290816000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290902400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1290988800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291075200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291161600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291248000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291334400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291420800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291507200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291593600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291680000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291766400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291852800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1291939200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292025600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292112000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292198400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292284800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292371200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292457600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292544000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292630400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292716800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292803200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292889600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1292976000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293062400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293148800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293235200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293321600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293408000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293494400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293580800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293667200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293753600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293840000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1293926400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294012800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294099200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294185600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294272000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294358400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294444800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294531200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294617600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294704000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294790400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294876800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1294963200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295049600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295136000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295222400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295308800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295395200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295481600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295568000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295654400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295740800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295827200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1295913600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296086400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296172800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296259200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296345600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296432000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296518400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296604800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296691200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296777600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296864000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1296950400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1297036800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1297123200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1297209600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1297296000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1297382400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1297468800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1297555200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1297641600,0,0,0,2,1,2,2,0,0,0,0,0,0, WATCH, ORANGE
1297728000,0,0,0,2,1,2,2,0,0,0,0,0,0, WATCH, ORANGE
1297814400,0,0,0,2,1,2,2,0,0,0,0,0,0, WATCH, ORANGE
1297900800,0,0,0,2,1,2,2,0,0,0,0,0,0, WATCH, ORANGE
1297987200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298073600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298160000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298246400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298332800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298419200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298505600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298592000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298678400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298764800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298851200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1298937600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1299024000,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1299110400,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1299196800,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1299283200,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1299369600,0,0,0,3,2,3,2,0,0,0,0,0,0, WARNING, RED
1299456000,0,0,0,3,2,3,2,0,0,0,0,0,0, WARNING, RED
1299542400,0,0,0,2,1,3,2,0,0,0,0,0,0, WARNING, ORANGE
1299628800,0,0,0,2,1,2,2,0,0,0,0,0,0, WARNING, ORANGE
1299715200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1299801600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1299888000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1299974400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300060800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300147200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300233600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300320000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300406400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300492800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300579200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300665600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300752000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300838400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1300924800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301011200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301097600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301184000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301270400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301356800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301443200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301529600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301616000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301788800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301875200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1301961600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302048000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302134400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302220800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302307200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302393600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302480000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302566400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302652800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302739200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302825600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302912000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1302998400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303084800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303171200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303257600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303344000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303430400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303516800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303603200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303689600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303776000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303862400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1303948800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304035200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304121600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304208000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304294400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304380800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304467200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304553600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304640000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304726400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304812800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304899200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1304985600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305072000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305158400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305244800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305331200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305417600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305504000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305590400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305676800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305763200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305849600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1305936000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306022400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306108800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306195200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306281600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306368000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306454400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306540800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306627200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306713600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306800000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306886400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1306972800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307059200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307145600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307232000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307318400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307404800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307491200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307577600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307664000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307750400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307836800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1307923200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308009600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308096000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308182400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308268800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308355200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308441600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308528000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308614400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308700800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308787200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308873600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1308960000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309046400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309132800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309219200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309305600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309392000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309478400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309564800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309651200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309737600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309824000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309910400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1309996800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1310083200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1310169600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1310256000,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1310342400,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1310428800,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1310515200,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1310601600,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1310688000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1310774400,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1310860800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1310947200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311033600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311120000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311206400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311292800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311379200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311465600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311552000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311638400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311724800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311811200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311897600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1311984000,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1312070400,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1312156800,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1312243200,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1312329600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312416000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312502400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312588800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312675200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312761600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312848000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312934400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313020800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313107200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313193600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313280000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313366400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313452800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313539200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313625600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313712000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313798400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313884800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313971200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314057600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314144000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314230400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314316800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314403200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314489600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314576000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314662400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314748800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314835200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314921600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315008000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315094400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315180800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315267200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315353600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315440000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315526400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315612800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315699200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315785600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315872000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315958400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316044800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316131200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316217600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316304000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316390400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316476800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316563200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316649600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316736000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316822400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316908800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316995200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317081600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317168000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317254400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317340800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317427200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317513600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317600000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317686400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317772800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317859200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317945600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318032000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318118400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318204800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318291200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318377600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318464000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318550400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318636800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318723200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
